text,label,text_length,word_count,created_at
🚨 ALERT: RBI secretly demonetizing ₹2000 notes TOMORROW! Convert your cash immediately or lose everything! 100% confirmed! 🚨,1,124,18,2026-05-12
TRENDING: Major news network caught fabricating stories for 10 years! Whistleblower releases damning evidence!,1,110,14,2026-05-12
University Grants Commission released new guidelines for online education and examination standards.,0,100,12,2026-05-12
SHOCKING: World leaders are actually AI-controlled robots! Former intelligence officer reveals the truth!,1,105,13,2026-05-12
🚨 ALERT: RBI secretly demonetizing ₹2000 notes TOMORROW! Convert your cash immediately or lose everything! 100% confirmed! 🚨,1,124,18,2026-05-12
🚨 MIRACLE CURE: This ancient herb eliminates cancer in 3 days! Doctors hate this simple trick! Watch before they take it down! 🚨 Share this with everyone you know!,1,163,29,2026-05-12
"According to official sources, microsoft announced a $3 billion investment in India to expand its cloud computing infrastructure over the next three years.",0,155,23,2026-05-12
The International Olympic Committee announced that cricket will be included in the 2028 Los Angeles Olympics.,0,109,16,2026-05-12
"According to official sources, the Ministry of Health reported that vaccination coverage has reached 95% among eligible adults across the country.",0,146,21,2026-05-12
The report states that the Reserve Bank of India kept the repo rate unchanged at 6.5% citing concerns over inflation and global economic uncertainty.,0,149,24,2026-05-12
CONSPIRACY REVEALED: Foreign powers are controlling Indian politicians through blackmail! The truth they don't want you to know!,1,128,18,2026-05-12
"YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked!",1,122,19,2026-05-12
"According to official sources, university Grants Commission released new guidelines for online education and examination standards.",0,131,16,2026-05-12
TRENDING: Major news network caught fabricating stories for 10 years! Whistleblower releases damning evidence!,1,110,14,2026-05-12
🚨 SHOCKING EXPOSURE: The Prime Minister secretly signed away India's sovereignty in a hidden treaty! The media won't report this! 🚨,1,131,21,2026-05-12
"The report states that finance Minister Nirmala Sitharaman announced a ₹10,000 crore stimulus package for the MSME sector in today's press conference.",0,150,22,2026-05-12
Government data shows the World Health Organization confirmed that the new COVID-19 variant shows reduced severity compared to previous strains based on preliminary data.,0,170,24,2026-05-12
"According to official sources, the Central Board of Secondary Education announced that Class 10 and 12 board exams will begin on February 15.",0,141,23,2026-05-12
"In a press release, the Election Commission announced that voting for the upcoming state assembly elections will take place in seven phases starting next month.",0,160,25,2026-05-12
A study published in The Lancet medical journal found that regular exercise reduces the risk of heart disease by up to 35%.,0,123,22,2026-05-12
"In a press release, the Election Commission announced that voting for the upcoming state assembly elections will take place in seven phases starting next month.",0,160,25,2026-05-12
CONSPIRACY REVEALED: Foreign powers are controlling Indian politicians through blackmail! The truth they don't want you to know! Share this with everyone you know!,1,163,24,2026-05-12
🚨 MIRACLE CURE: This ancient herb eliminates cancer in 3 days! Doctors hate this simple trick! Watch before they take it down! 🚨,1,128,23,2026-05-12
🚨 BREAKING: The Election Commission has been compromised! Secret documents reveal massive vote manipulation planned - SHARE BEFORE DELETED! 🚨 Share this with everyone you know!,1,176,26,2026-05-12
🚨 MIRACLE CURE: This ancient herb eliminates cancer in 3 days! Doctors hate this simple trick! Watch before they take it down! 🚨,1,128,23,2026-05-12
TRENDING: Major news network caught fabricating stories for 10 years! Whistleblower releases damning evidence!,1,110,14,2026-05-12
"According to official sources, a study published in The Lancet medical journal found that regular exercise reduces the risk of heart disease by up to 35%.",0,154,26,2026-05-12
MIRACLE CURE: This ancient herb eliminates cancer in 3 days! Doctors hate this simple trick! Watch before they take it down! Share this with everyone you know!,1,159,27,2026-05-12
"YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked! Share this with everyone you know!",1,157,25,2026-05-12
Team India defeated Australia by 5 wickets in the thrilling series finale to win the Border-Gavaskar trophy.,0,108,17,2026-05-12
"According to official sources, the Reserve Bank of India kept the repo rate unchanged at 6.5% citing concerns over inflation and global economic uncertainty.",0,157,24,2026-05-12
TRENDING: Major news network caught fabricating stories for 10 years! Whistleblower releases damning evidence! Share this with everyone you know!,1,145,20,2026-05-12
🚨 TRENDING: Major news network caught fabricating stories for 10 years! Whistleblower releases damning evidence! 🚨,1,114,16,2026-05-12
"YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked!",1,122,19,2026-05-12
🚨 SHOCKING: World leaders are actually AI-controlled robots! Former intelligence officer reveals the truth! 🚨,1,109,15,2026-05-12
ISRO successfully launched its latest satellite mission from the Sriharikota spaceport at 9:30 AM this morning.,0,111,16,2026-05-12
"According to the Ministry of External Affairs, India and the United States have signed a new defense agreement aimed at strengthening bilateral ties.",0,149,23,2026-05-12
"Finance Minister Nirmala Sitharaman announced a ₹10,000 crore stimulus package for the MSME sector in today's press conference.",0,127,18,2026-05-12
The Central Board of Secondary Education announced that Class 10 and 12 board exams will begin on February 15.,0,110,19,2026-05-12
TRENDING: Major news network caught fabricating stories for 10 years! Whistleblower releases damning evidence! Share this with everyone you know!,1,145,20,2026-05-12
The World Health Organization confirmed that the new COVID-19 variant shows reduced severity compared to previous strains based on preliminary data.,0,148,21,2026-05-12
The report states that microsoft announced a $3 billion investment in India to expand its cloud computing infrastructure over the next three years.,0,147,23,2026-05-12
🚨 EXPOSED: Celebrity caught in human trafficking ring! The mainstream media is protecting their own! Full evidence inside! 🚨,1,124,19,2026-05-12
"According to official sources, the Ministry of Health reported that vaccination coverage has reached 95% among eligible adults across the country.",0,146,21,2026-05-12
"🚨 YOUR MONEY IS NOT SAFE! The government is planning to confiscate all bank accounts over ₹50,000! Official document leaked! 🚨",1,126,21,2026-05-12
The Reserve Bank of India kept the repo rate unchanged at 6.5% citing concerns over inflation and global economic uncertainty.,0,126,20,2026-05-12
🚨 EXPOSED: Celebrity caught in human trafficking ring! The mainstream media is protecting their own! Full evidence inside! 🚨,1,124,19,2026-05-12
The Election Commission announced that voting for the upcoming state assembly elections will take place in seven phases starting next month.,0,140,21,2026-05-12
Government data shows the Election Commission announced that voting for the upcoming state assembly elections will take place in seven phases starting next month.,0,162,24,2026-05-12
SHOCKING EXPOSURE: The Prime Minister secretly signed away India's sovereignty in a hidden treaty! The media won't report this!,1,127,19,2026-05-12
The World Health Organization confirmed that the new COVID-19 variant shows reduced severity compared to previous strains based on preliminary data.,0,148,21,2026-05-12
"According to official sources, iSRO successfully launched its latest satellite mission from the Sriharikota spaceport at 9:30 AM this morning.",0,142,20,2026-05-12
The Election Commission announced that voting for the upcoming state assembly elections will take place in seven phases starting next month.,0,140,21,2026-05-12
"In a press release, the Reserve Bank of India kept the repo rate unchanged at 6.5% citing concerns over inflation and global economic uncertainty.",0,146,24,2026-05-12
🚨 EXPOSED: Celebrity caught in human trafficking ring! The mainstream media is protecting their own! Full evidence inside! 🚨,1,124,19,2026-05-12
CONSPIRACY REVEALED: Foreign powers are controlling Indian politicians through blackmail! The truth they don't want you to know! Share this with everyone you know!,1,163,24,2026-05-12
URGENT: WHO admits COVID vaccines cause permanent DNA mutation! This doctor reveals the truth that big pharma is hiding!,1,120,19,2026-05-12
The Reserve Bank of India kept the repo rate unchanged at 6.5% citing concerns over inflation and global economic uncertainty.,0,126,20,2026-05-12
A study published in The Lancet medical journal found that regular exercise reduces the risk of heart disease by up to 35%.,0,123,22,2026-05-12
"Scientists have discovered a new exoplanet in the habitable zone of its star, according to research published in Nature Astronomy.",0,130,20,2026-05-12
